년,월,Advertiser,Brand,Product,연령대,광고횟수,시청자수,GRP,도달자수,도달율 1+,도달율 3+,도달율 5+,도달율 7+,도달율 9+
2017,10월,재규어랜드로버코리아,랜드로버,재규어랜드로버레인지로버벨라,50대,2438,24266523,626,3295167,85,66,49.6,36.5,25.5
2017,10월,재규어랜드로버코리아,랜드로버,재규어랜드로버레인지로버벨라,60대,2438,19323496,475.8,3152785,77.6,55.1,38.4,25.3,17.4
2017,10월,재규어랜드로버코리아,랜드로버,재규어랜드로버레인지로버벨라,개인,2438,102372932,435,16676245,70.9,48.4,33.2,23,16.4
2017,10월,지엠코리아,캐딜락,지엠캐딜락CT6,20대,1826,2425134,73.1,907655,27.4,8.7,4.3,2.7,1.4
2017,10월,지엠코리아,캐딜락,지엠캐딜락CT6,30대,1826,7117397,181.1,1593692,40.5,20.5,14.4,10,5.9
2017,10월,지엠코리아,캐딜락,지엠캐딜락CT6,40대,1826,11149630,259,2450246,56.9,28.9,18.4,14.2,8.9
2017,10월,지엠코리아,캐딜락,지엠캐딜락CT6,50대,1826,7323345,188.9,1677536,43.3,21.9,13.3,9.4,5.7
2017,10월,지엠코리아,캐딜락,지엠캐딜락CT6,60대,1826,4510049,111,1479462,36.4,15.2,7.5,3.7,2.1
2017,10월,지엠코리아,캐딜락,지엠캐딜락CT6,개인,1826,34966809,148.6,9058043,38.5,17.5,10.5,7.2,4.3
2017,10월,지엠코리아,캐딜락,지엠코리아캐딜락,20대,8,0,0,0,0,0,0,0,0
2017,10월,지엠코리아,캐딜락,지엠코리아캐딜락,30대,8,0,0,0,0,0,0,0,0
2017,10월,지엠코리아,캐딜락,지엠코리아캐딜락,40대,8,0,0,0,0,0,0,0,0
2017,10월,지엠코리아,캐딜락,지엠코리아캐딜락,50대,8,0,0,0,0,0,0,0,0
2017,10월,지엠코리아,캐딜락,지엠코리아캐딜락,60대,8,4039,0.1,2019,0,0,0,0,0
2017,10월,지엠코리아,캐딜락,지엠코리아캐딜락,개인,8,4039,0,2019,0,0,0,0,0
2017,10월,캐딜락코리아,캐딜락,지엠캐딜락XT5,20대,620,769466,23.2,473853,14.3,2.5,0.4,0,0
2017,10월,캐딜락코리아,캐딜락,지엠캐딜락XT5,30대,620,2626948,66.8,1053468,26.8,8.5,3.5,1.7,0.8
2017,10월,캐딜락코리아,캐딜락,지엠캐딜락XT5,40대,620,4296234,99.8,1713678,39.8,14.7,5.1,1.7,0.9
2017,10월,캐딜락코리아,캐딜락,지엠캐딜락XT5,50대,620,2720888,70.2,1346240,34.7,8,2.4,1.2,0.7
2017,10월,캐딜락코리아,캐딜락,지엠캐딜락XT5,60대,620,1705438,42,973810,24,3.6,1,0.5,0.4
2017,10월,캐딜락코리아,캐딜락,지엠캐딜락XT5,개인,620,13069134,55.5,6126423,26,6.8,2.2,0.9,0.5
2017,10월,캐딜락코리아,캐딜락,캐딜락에스컬레이드,20대,802,1213680,36.6,549688,16.6,4.5,1.8,0.6,0.5
2017,10월,캐딜락코리아,캐딜락,캐딜락에스컬레이드,30대,802,3262185,83,1225228,31.2,10,5.3,2.3,1.8
2017,10월,캐딜락코리아,캐딜락,캐딜락에스컬레이드,40대,802,4842970,112.5,1715970,39.9,16.7,7.1,3.3,0.9
2017,10월,캐딜락코리아,캐딜락,캐딜락에스컬레이드,50대,802,3115486,80.4,1242283,32,9.5,4.7,1.5,0.9
2017,10월,캐딜락코리아,캐딜락,캐딜락에스컬레이드,60대,802,2070074,51,1045992,25.8,5.7,2.1,0.7,0.2
2017,10월,캐딜락코리아,캐딜락,캐딜락에스컬레이드,개인,802,15625066,66.4,6461410,27.5,8.3,3.7,1.5,0.7
2017,10월,포드세일즈서비스코리아,포드,포드익스플로러,20대,11,33851,1,33851,1,0,0,0,0
2017,10월,포드세일즈서비스코리아,포드,포드익스플로러,30대,11,5595,0.1,5595,0.1,0,0,0,0
2017,10월,포드세일즈서비스코리아,포드,포드익스플로러,40대,11,70386,1.6,49265,1.1,0,0,0,0
2017,10월,포드세일즈서비스코리아,포드,포드익스플로러,50대,11,113967,2.9,82851,2.1,0.2,0,0,0
2017,10월,포드세일즈서비스코리아,포드,포드익스플로러,60대,11,131724,3.2,94983,2.3,0.1,0,0,0
2017,10월,포드세일즈서비스코리아,포드,포드익스플로러,개인,11,373866,1.6,278981,1.2,0.1,0,0,0
2017,10월,한국토요타자동차,렉서스,한국토요타렉서스SUV,20대,13,2181,0.1,2181,0.1,0,0,0,0
2017,10월,한국토요타자동차,렉서스,한국토요타렉서스SUV,30대,13,30088,0.8,30088,0.8,0,0,0,0
2017,10월,한국토요타자동차,렉서스,한국토요타렉서스SUV,40대,13,64294,1.5,51901,1.2,0,0,0,0
2017,10월,한국토요타자동차,렉서스,한국토요타렉서스SUV,50대,13,56828,1.5,50188,1.3,0,0,0,0
2017,10월,한국토요타자동차,렉서스,한국토요타렉서스SUV,60대,13,94071,2.3,75849,1.9,0.1,0,0,0
2017,10월,한국토요타자동차,렉서스,한국토요타렉서스SUV,개인,13,262679,1.1,216679,0.9,0,0,0,0
2017,10월,한국토요타자동차,렉서스,한국토요타자동차렉서스,20대,1290,2120820,64,1001965,30.2,9,2,0.8,0.4
2017,10월,한국토요타자동차,렉서스,한국토요타자동차렉서스,30대,1290,5334357,135.7,1796568,45.7,18.4,8,4.8,2.5
2017,10월,한국토요타자동차,렉서스,한국토요타자동차렉서스,40대,1290,9061864,210.5,2630709,61.1,27.7,12.9,8.6,5.5
2017,10월,한국토요타자동차,렉서스,한국토요타자동차렉서스,50대,1290,8561565,220.9,2514199,64.9,29.5,14.6,7.3,5.3
2017,10월,한국토요타자동차,렉서스,한국토요타자동차렉서스,60대,1290,7998164,196.9,2434461,59.9,26.5,11.2,6.1,3.8
2017,10월,한국토요타자동차,렉서스,한국토요타자동차렉서스,개인,1290,35756912,152,11520018,49,20.1,8.8,5,3.2
2017,10월,한국토요타자동차,토요타,한국토요타캠리,20대,785,3456179,104.2,1190032,35.9,13.7,7.8,2.6,1
2017,10월,한국토요타자동차,토요타,한국토요타캠리,30대,785,8727988,222.1,2253046,57.3,32.5,16.7,9.4,4.9
2017,10월,한국토요타자동차,토요타,한국토요타캠리,40대,785,17327901,402.5,3272490,76,51.7,34.2,21,14.1
2017,10월,한국토요타자동차,토요타,한국토요타캠리,50대,785,14310470,369.2,2994084,77.2,50.2,31.7,20.6,11.6
2017,10월,한국토요타자동차,토요타,한국토요타캠리,60대,785,13182718,324.6,2973363,73.2,43.9,26.8,15.8,9.4
2017,10월,한국토요타자동차,토요타,한국토요타캠리,개인,785,62117119,264,14490972,61.6,35.4,21.4,12.5,7.4
2017,10월,한불모터스,시트로엥,한불모터스시트로엥그랜드C4피카소,20대,259,29673,0.9,15002,0.5,0.1,0,0,0
2017,10월,한불모터스,시트로엥,한불모터스시트로엥그랜드C4피카소,30대,259,21774,0.6,21770,0.6,0,0,0,0
2017,10월,한불모터스,시트로엥,한불모터스시트로엥그랜드C4피카소,40대,259,101678,2.4,82582,1.9,0.1,0.1,0,0
2017,10월,한불모터스,시트로엥,한불모터스시트로엥그랜드C4피카소,50대,259,162037,4.2,97430,2.5,0.4,0,0,0
2017,10월,한불모터스,시트로엥,한불모터스시트로엥그랜드C4피카소,60대,259,284088,7,200150,4.9,0.2,0.1,0,0
2017,10월,한불모터스,시트로엥,한불모터스시트로엥그랜드C4피카소,개인,259,628206,2.7,446320,1.9,0.1,0,0,0
2017,10월,한불모터스,푸조,한불모터스푸조2008,20대,595,156176,4.7,111988,3.4,0.1,0.1,0.1,0.1
2017,10월,한불모터스,푸조,한불모터스푸조2008,30대,595,295160,7.5,245885,6.3,0.3,0,0,0
2017,10월,한불모터스,푸조,한불모터스푸조2008,40대,595,425913,9.9,346555,8.1,0.4,0,0,0
2017,10월,한불모터스,푸조,한불모터스푸조2008,50대,595,431516,11.1,298145,7.7,0.5,0,0,0
2017,10월,한불모터스,푸조,한불모터스푸조2008,60대,595,516780,12.7,317780,7.8,0.9,0.2,0.1,0
2017,10월,한불모터스,푸조,한불모터스푸조2008,개인,595,1964030,8.3,1435499,6.1,0.4,0.1,0,0
2017,10월,한불모터스,푸조,한불모터스푸조3008,20대,101,498935,15,301151,9.1,1,0.2,0.1,0.1
2017,10월,한불모터스,푸조,한불모터스푸조3008,30대,101,1623457,41.3,859735,21.9,4.3,1.2,0.9,0.4
2017,10월,한불모터스,푸조,한불모터스푸조3008,40대,101,3244187,75.4,1277366,29.7,8.2,5,2.4,0.9
2017,10월,한불모터스,푸조,한불모터스푸조3008,50대,101,2472095,63.8,1013132,26.1,7.1,3.2,1.8,0.8
2017,10월,한불모터스,푸조,한불모터스푸조3008,60대,101,2168555,53.4,954915,23.5,6.5,2.9,1.9,0.5
2017,10월,한불모터스,푸조,한불모터스푸조3008,개인,101,10676384,45.4,4740197,20.1,4.9,2.3,1.3,0.5
2018,10월,BMW코리아,BMW,BMW미니클럽맨,20대,1603,4071722,121.8,1178655,35.3,16,8,3.7,1.7
2018,10월,BMW코리아,BMW,BMW미니클럽맨,30대,1603,10776765,278.8,2023798,52.4,29.3,19.2,10.2,8.5
2018,10월,BMW코리아,BMW,BMW미니클럽맨,40대,1603,17551245,410.5,2831774,66.2,45.3,30.4,21.2,15.5
2018,10월,BMW코리아,BMW,BMW미니클럽맨,50대,1603,14808123,376.8,2547647,64.8,41.1,26.1,19.6,13.6
2018,10월,BMW코리아,BMW,BMW미니클럽맨,60대,1603,11151022,260.2,2433397,56.8,28.9,19.1,11.7,7.9
2018,10월,BMW코리아,BMW,BMW미니클럽맨,개인,1603,62967703,266.2,12374408,52.3,29.5,18.8,12.1,8.7
2018,10월,FMK,마세라티,FMK마세라티SUV,20대,155,71031,2.1,58830,1.8,0,0,0,0
2018,10월,FMK,마세라티,FMK마세라티SUV,30대,155,220197,5.7,173404,4.5,0,0,0,0
2018,10월,FMK,마세라티,FMK마세라티SUV,40대,155,479347,11.2,289236,6.8,0.9,0.3,0,0
2018,10월,FMK,마세라티,FMK마세라티SUV,50대,155,575674,14.6,355216,9,1.1,0.4,0.1,0.1
2018,10월,FMK,마세라티,FMK마세라티SUV,60대,155,399144,9.3,278148,6.5,0.8,0.1,0,0
2018,10월,FMK,마세라티,FMK마세라티SUV,개인,155,1834467,7.8,1223149,5.2,0.5,0.1,0,0
2018,10월,FMK,마세라티,FMK마세라티기블리,20대,530,195515,5.8,158513,4.7,0.2,0,0,0
2018,10월,FMK,마세라티,FMK마세라티기블리,30대,530,549798,14.2,369349,9.6,1,0,0,0
2018,10월,FMK,마세라티,FMK마세라티기블리,40대,530,1705461,39.9,700024,16.4,4.4,1.9,0.8,0.6
2018,10월,FMK,마세라티,FMK마세라티기블리,50대,530,1697697,43.2,736298,18.7,5.2,2.4,1,0.3
2018,10월,FMK,마세라티,FMK마세라티기블리,60대,530,1440494,33.6,579544,13.5,4.7,2,0.9,0.3
2018,10월,FMK,마세라티,FMK마세라티기블리,개인,530,5968623,25.2,2766461,11.7,2.9,1.1,0.5,0.2
2018,10월,메르세데스벤츠코리아,메르세데스벤츠,벤츠CLS,20대,223,951060,28.4,543250,16.2,2.7,1.2,0.8,0.4
2018,10월,메르세데스벤츠코리아,메르세데스벤츠,벤츠CLS,30대,223,2909018,75.3,1122203,29,8.9,3.7,2.1,1.5
2018,10월,메르세데스벤츠코리아,메르세데스벤츠,벤츠CLS,40대,223,4970573,116.2,1841316,43.1,17.1,7.5,2.1,1
2018,10월,메르세데스벤츠코리아,메르세데스벤츠,벤츠CLS,50대,223,3520179,89.6,1415608,36,12.4,3.9,2,1.1
2018,10월,메르세데스벤츠코리아,메르세데스벤츠,벤츠CLS,60대,223,2609167,60.9,1120033,26.1,8.3,2.8,1.1,0.4
2018,10월,메르세데스벤츠코리아,메르세데스벤츠,벤츠CLS,개인,223,16063610,67.9,6661753,28.2,9,3.5,1.4,0.7
2018,10월,볼보자동차코리아,볼보,볼보S90,20대,130,13858,0.4,13862,0.4,0,0,0,0
2018,10월,볼보자동차코리아,볼보,볼보S90,30대,130,29571,0.8,29578,0.8,0,0,0,0
2018,10월,볼보자동차코리아,볼보,볼보S90,40대,130,277900,6.5,67751,1.6,0.8,0.5,0.3,0.2
2018,10월,볼보자동차코리아,볼보,볼보S90,50대,130,642144,16.3,128831,3.3,1.8,1.3,0.9,0.7
2018,10월,볼보자동차코리아,볼보,볼보S90,60대,130,862050,20.1,130385,3,2,1.4,1.1,0.8
2018,10월,볼보자동차코리아,볼보,볼보S90,개인,130,1832634,7.7,377245,1.6,0.8,0.5,0.4,0.3
2018,10월,볼보자동차코리아,볼보,볼보XC40,20대,53,364223,10.9,234411,7,0.6,0.3,0,0
2018,10월,볼보자동차코리아,볼보,볼보XC40,30대,53,973030,25.2,504390,13,2.9,0.4,0.3,0
2018,10월,볼보자동차코리아,볼보,볼보XC40,40대,53,2141196,50.1,909407,21.3,6.1,2.1,1.1,0.9
2018,10월,볼보자동차코리아,볼보,볼보XC40,50대,53,1741688,44.3,740764,18.9,4.9,2.3,1.2,0.9
2018,10월,볼보자동차코리아,볼보,볼보XC40,60대,53,1199948,28,503578,11.7,2.9,1.5,0.9,0.4
2018,10월,볼보자동차코리아,볼보,볼보XC40,개인,53,6891527,29.1,3128959,13.2,3.2,1.3,0.6,0.4
2018,10월,볼보자동차코리아,볼보,볼보XC60,20대,53,364223,10.9,234411,7,0.6,0.3,0,0
2018,10월,볼보자동차코리아,볼보,볼보XC60,30대,53,933275,24.1,492589,12.7,2.4,0.4,0.3,0
2018,10월,볼보자동차코리아,볼보,볼보XC60,40대,53,2137847,50,913272,21.4,6,2.1,1.1,0.9
2018,10월,볼보자동차코리아,볼보,볼보XC60,50대,53,1680767,42.8,720095,18.3,4.6,2.3,1.1,0.7
2018,10월,볼보자동차코리아,볼보,볼보XC60,60대,53,1142792,26.7,494381,11.5,2.8,1.3,0.8,0.4
2018,10월,볼보자동차코리아,볼보,볼보XC60,개인,53,6748515,28.5,3098244,13.1,3,1.2,0.6,0.4
2018,10월,볼보자동차코리아,볼보,볼보XC90,20대,74,675658,20.2,399194,11.9,1.5,0.7,0.3,0
2018,10월,볼보자동차코리아,볼보,볼보XC90,30대,74,1878260,48.6,937445,24.3,6,1.7,0.4,0
2018,10월,볼보자동차코리아,볼보,볼보XC90,40대,74,3819687,89.3,1503131,35.2,11.5,4.4,1.7,1
2018,10월,볼보자동차코리아,볼보,볼보XC90,50대,74,3210278,81.7,1285553,32.7,9.2,3.8,2.1,1.2
2018,10월,볼보자동차코리아,볼보,볼보XC90,60대,74,2314689,54,981711,22.9,6,1.7,1.2,0.8
2018,10월,볼보자동차코리아,볼보,볼보XC90,개인,74,12960930,54.8,5644461,23.9,6.4,2.3,1.1,0.5
2018,10월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐,20대,2,58244,1.7,29122,0.9,0,0,0,0
2018,10월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐,30대,2,91404,2.4,45702,1.2,0,0,0,0
2018,10월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐,40대,2,374130,8.7,187065,4.4,0,0,0,0
2018,10월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐,50대,2,463257,11.8,231629,5.9,0,0,0,0
2018,10월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐,60대,2,439896,10.3,219948,5.1,0,0,0,0
2018,10월,아우디폭스바겐코리아,폭스바겐,아우디폭스바겐,개인,2,1530823,6.5,765411,3.2,0,0,0,0
2018,10월,에프씨에이코리아,지프,크라이슬러지프랭글러,20대,2,0,0,0,0,0,0,0,0
2018,10월,에프씨에이코리아,지프,크라이슬러지프랭글러,30대,2,0,0,0,0,0,0,0,0
2018,10월,에프씨에이코리아,지프,크라이슬러지프랭글러,40대,2,0,0,0,0,0,0,0,0
2018,10월,에프씨에이코리아,지프,크라이슬러지프랭글러,50대,2,0,0,0,0,0,0,0,0
2018,10월,에프씨에이코리아,지프,크라이슬러지프랭글러,60대,2,0,0,0,0,0,0,0,0
2018,10월,에프씨에이코리아,지프,크라이슬러지프랭글러,개인,2,0,0,0,0,0,0,0,0
2018,10월,에프씨에이코리아,지프,크라이슬러지프컴패스,20대,272,2196587,65.7,752394,22.5,8.8,3.3,1.4,1.1
2018,10월,에프씨에이코리아,지프,크라이슬러지프컴패스,30대,272,6645666,171.9,1740208,45,21.7,11.6,6.3,4.8
2018,10월,에프씨에이코리아,지프,크라이슬러지프컴패스,40대,272,9970497,233.2,2293017,53.6,30.2,18.6,11.6,7
2018,10월,에프씨에이코리아,지프,크라이슬러지프컴패스,50대,272,8079525,205.6,2006762,51.1,26.1,14.4,8.2,5.7
2018,10월,에프씨에이코리아,지프,크라이슬러지프컴패스,60대,272,6156766,143.7,1738433,40.6,18.7,9.2,5.6,3.2
2018,10월,에프씨에이코리아,지프,크라이슬러지프컴패스,개인,272,35750270,151.2,9581084,40.5,19.3,10.4,6.1,3.9
2018,10월,재규어랜드로버코리아,랜드로버,재규어랜드로버레인지로버,20대,3,171322,5.1,98175,2.9,0.6,0,0,0
2018,10월,재규어랜드로버코리아,랜드로버,재규어랜드로버레인지로버,30대,3,326072,8.4,168980,4.4,1,0,0,0
2018,10월,재규어랜드로버코리아,랜드로버,재규어랜드로버레인지로버,40대,3,1113890,26,546147,12.8,3.9,0,0,0
2018,10월,재규어랜드로버코리아,랜드로버,재규어랜드로버레인지로버,50대,3,844107,21.5,413055,10.5,3.7,0,0,0
2018,10월,재규어랜드로버코리아,랜드로버,재규어랜드로버레인지로버,60대,3,505711,11.8,255158,6,1.6,0,0,0
2018,10월,재규어랜드로버코리아,랜드로버,재규어랜드로버레인지로버,개인,3,3245044,13.7,1616897,6.8,2.1,0,0,0
2018,10월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락CT6,20대,1146,1809961,54.1,644987,19.3,7.4,3.3,1.7,1.2
2018,10월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락CT6,30대,1146,5116338,132.4,1648620,42.6,16.7,6.7,4.4,3.7
2018,10월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락CT6,40대,1146,8394610,196.3,2221189,51.9,25.5,13.4,7.7,4.7
2018,10월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락CT6,50대,1146,6578915,167.4,1900426,48.4,23.4,10.6,5.6,3
2018,10월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락CT6,60대,1146,3750408,87.5,1452897,33.9,11.7,4.5,2.4,1.3
2018,10월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락CT6,개인,1146,27306557,115.5,8697038,36.8,15.3,6.9,3.8,2.4
2018,10월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,20대,114,161146,4.8,121865,3.6,0.5,0,0,0
2018,10월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,30대,114,494146,12.8,348519,9,0.8,0.2,0,0
2018,10월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,40대,114,746343,17.5,538892,12.6,0.9,0.2,0.2,0
2018,10월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,50대,114,677592,17.2,532222,13.5,0.8,0.2,0,0
2018,10월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,60대,114,356261,8.3,295315,6.9,0.5,0,0,0
2018,10월,지엠아시아퍼시픽지역본부,캐딜락,캐딜락XT5,개인,114,2522440,10.7,1916638,8.1,0.6,0.1,0,0
2018,10월,포드세일즈서비스코리아,포드,포드익스플로러,20대,239,471411,14.1,167400,5,1.9,1.1,0.3,0.2
2018,10월,포드세일즈서비스코리아,포드,포드익스플로러,30대,239,1512421,39.1,515832,13.3,4.9,3.3,1.2,0.2
2018,10월,포드세일즈서비스코리아,포드,포드익스플로러,40대,239,3364814,78.7,1034125,24.2,10.1,5.3,2.9,1.9
2018,10월,포드세일즈서비스코리아,포드,포드익스플로러,50대,239,3410467,86.8,1018778,25.9,10.4,5.2,3.1,2.1
2018,10월,포드세일즈서비스코리아,포드,포드익스플로러,60대,239,3018672,70.4,917222,21.4,8.8,4.5,2.5,1.8
2018,10월,포드세일즈서비스코리아,포드,포드익스플로러,개인,239,12793962,54.1,4019389,17,6.8,3.6,1.8,1.1
2018,10월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,20대,1141,2871798,85.9,1149939,34.4,12.2,3.3,1.7,0.8
2018,10월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,30대,1141,7136276,184.6,2006920,51.9,28.4,13.9,5.8,4
2018,10월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,40대,1141,13119750,306.8,3038778,71.1,41.5,22.5,14.1,8.2
2018,10월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,50대,1141,12658648,322.1,2833818,72.1,43.8,25.8,15.4,11
2018,10월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,60대,1141,10522087,245.5,2847682,66.4,35.2,19.3,9.6,5.1
2018,10월,한국토요타자동차,렉서스,한국토요타렉서스ES300H,개인,1141,49755995,210.4,13221609,55.9,29.3,15.5,8.6,5.2
2018,10월,한국토요타자동차,토요타,한국토요타아발론,20대,1310,2034603,60.8,827092,24.7,7.8,2.7,0.9,0.4
2018,10월,한국토요타자동차,토요타,한국토요타아발론,30대,1310,6979659,180.6,1828007,47.3,21.3,12.1,6.2,4.5
2018,10월,한국토요타자동차,토요타,한국토요타아발론,40대,1310,10549443,246.7,2325731,54.4,30.7,17,9.4,6.4
2018,10월,한국토요타자동차,토요타,한국토요타아발론,50대,1310,10805598,275,2354759,59.9,32.8,19.7,11.6,7.3
2018,10월,한국토요타자동차,토요타,한국토요타아발론,60대,1310,8437643,196.9,2267045,52.9,23.3,12.8,7.4,4.6
2018,10월,한국토요타자동차,토요타,한국토요타아발론,개인,1310,40966801,173.2,10517053,44.5,20.7,11.4,6.4,4.2
2018,10월,한국토요타자동차,토요타,한국토요타프리우스C,20대,2,0,0,0,0,0,0,0,0
2018,10월,한국토요타자동차,토요타,한국토요타프리우스C,30대,2,0,0,0,0,0,0,0,0
2018,10월,한국토요타자동차,토요타,한국토요타프리우스C,40대,2,19680,0.5,19680,0.5,0,0,0,0
2018,10월,한국토요타자동차,토요타,한국토요타프리우스C,50대,2,0,0,0,0,0,0,0,0
2018,10월,한국토요타자동차,토요타,한국토요타프리우스C,60대,2,0,0,0,0,0,0,0,0
2018,10월,한국토요타자동차,토요타,한국토요타프리우스C,개인,2,19680,0.1,19680,0.1,0,0,0,0
2018,10월,한불모터스,시트로엥,한불모터스시트로엥C4칵투스,20대,279,309803,9.3,230616,6.9,0.3,0.3,0,0
2018,10월,한불모터스,시트로엥,한불모터스시트로엥C4칵투스,30대,279,799529,20.7,517850,13.4,2.1,0,0,0
2018,10월,한불모터스,시트로엥,한불모터스시트로엥C4칵투스,40대,279,992636,23.2,681494,15.9,1.9,0.1,0,0
2018,10월,한불모터스,시트로엥,한불모터스시트로엥C4칵투스,50대,279,831652,21.2,544194,13.8,2,0.3,0,0
2018,10월,한불모터스,시트로엥,한불모터스시트로엥C4칵투스,60대,279,1003414,23.4,679837,15.9,1.7,0.3,0.2,0
2018,10월,한불모터스,시트로엥,한불모터스시트로엥C4칵투스,개인,279,4251548,18,2855520,12.1,1.5,0.2,0.1,0
2018,10월,한불모터스,푸조,한불모터스푸조5008,20대,272,171711,5.1,122172,3.7,0.2,0,0,0
2018,10월,한불모터스,푸조,한불모터스푸조5008,30대,272,620946,16.1,455660,11.8,0.8,0,0,0
2018,10월,한불모터스,푸조,한불모터스푸조5008,40대,272,918187,21.5,665615,15.6,0.9,0,0,0
2018,10월,한불모터스,푸조,한불모터스푸조5008,50대,272,968056,24.6,636207,16.2,1.9,0.4,0,0
2018,10월,한불모터스,푸조,한불모터스푸조5008,60대,272,924732,21.6,582349,13.6,1.6,0.7,0.1,0
2018,10월,한불모터스,푸조,한불모터스푸조5008,개인,272,3894220,16.5,2638855,11.2,1.1,0.2,0,0
2019,10월,BMW코리아,BMW,BMWX7,20대,35,18019,0.5,18018,0.5,0,0,0,0
2019,10월,BMW코리아,BMW,BMWX7,30대,35,0,0,0,0,0,0,0,0
2019,10월,BMW코리아,BMW,BMWX7,40대,35,18522,0.4,17381,0.4,0,0,0,0
2019,10월,BMW코리아,BMW,BMWX7,50대,35,145777,3.7,82932,2.1,0.4,0.1,0.1,0
2019,10월,BMW코리아,BMW,BMWX7,60대,35,170921,3.8,86723,1.9,0.6,0.1,0,0
2019,10월,BMW코리아,BMW,BMWX7,개인,35,353239,1.5,204912,0.9,0.2,0,0,0
2019,10월,BMW코리아,BMW,BMW코리아7시리즈,20대,38,34889,1,28617,0.8,0,0,0,0
2019,10월,BMW코리아,BMW,BMW코리아7시리즈,30대,38,18370,0.5,10629,0.3,0,0,0,0
2019,10월,BMW코리아,BMW,BMW코리아7시리즈,40대,38,77147,1.8,49181,1.2,0.1,0,0,0
2019,10월,BMW코리아,BMW,BMW코리아7시리즈,50대,38,333992,8.4,128350,3.2,1.3,0.4,0.4,0.1
2019,10월,BMW코리아,BMW,BMW코리아7시리즈,60대,38,336574,7.4,122428,2.7,1.2,0.7,0.2,0
2019,10월,BMW코리아,BMW,BMW코리아7시리즈,개인,38,800972,3.4,339785,1.4,0.5,0.2,0.1,0
2019,10월,FMK,마세라티,FMK마세라티기블리,20대,298,41170,1.2,30819,0.9,0,0,0,0
2019,10월,FMK,마세라티,FMK마세라티기블리,30대,298,0,0,0,0,0,0,0,0
2019,10월,FMK,마세라티,FMK마세라티기블리,40대,298,118582,2.8,60771,1.4,0.4,0,0,0
2019,10월,FMK,마세라티,FMK마세라티기블리,50대,298,621651,15.7,227310,5.7,2.1,0.8,0.6,0.2
2019,10월,FMK,마세라티,FMK마세라티기블리,60대,298,520106,11.5,154877,3.4,1.2,0.7,0.5,0.3
2019,10월,FMK,마세라티,FMK마세라티기블리,개인,298,1309026,5.5,477747,2,0.6,0.3,0.2,0.1
2019,10월,볼보자동차코리아,볼보,볼보S60*,20대,749,2877180,84.9,953432,28.1,11.5,6,1.8,0.8
2019,10월,볼보자동차코리아,볼보,볼보S60*,30대,749,5707187,150.2,1707402,44.9,22.2,9.8,6.5,2.8
2019,10월,볼보자동차코리아,볼보,볼보S60*,40대,749,13870027,326.5,3032436,71.4,40.6,24.6,15,10.5
2019,10월,볼보자동차코리아,볼보,볼보S60*,50대,749,14173784,357.3,2841765,71.6,47,28.6,17.3,12
2019,10월,볼보자동차코리아,볼보,볼보S60*,60대,749,14429763,318.5,3065740,67.7,44.6,27.1,15.8,9.6
2019,10월,볼보자동차코리아,볼보,볼보S60*,개인,749,54565193,229.5,12812506,53.9,30.4,17.5,10.3,6.5
2019,10월,볼보자동차코리아,볼보,볼보XC90,20대,1101,2499454,73.8,901950,26.6,9.9,3.3,2.1,1.4
2019,10월,볼보자동차코리아,볼보,볼보XC90,30대,1101,5659916,149,1773851,46.7,21.1,10.5,4.7,2.5
2019,10월,볼보자동차코리아,볼보,볼보XC90,40대,1101,12770612,300.6,2779710,65.4,35.8,21.3,13.6,8.7
2019,10월,볼보자동차코리아,볼보,볼보XC90,50대,1101,13518413,340.8,2903205,73.2,45.3,25.7,16.3,10.4
2019,10월,볼보자동차코리아,볼보,볼보XC90,60대,1101,12734217,281.1,3067344,67.7,38,21.1,11.6,6.9
2019,10월,볼보자동차코리아,볼보,볼보XC90,개인,1101,50055948,210.5,12664441,53.3,27.2,14.8,8.7,5.4
2019,10월,비워크,지프,비워크지프,20대,88,148492,4.4,89430,2.6,0.5,0.2,0,0
2019,10월,비워크,지프,비워크지프,30대,88,248902,6.6,146365,3.9,0.5,0,0,0
2019,10월,비워크,지프,비워크지프,40대,88,369777,8.7,206395,4.9,0.8,0,0,0
